
165.181,126.948,72.4873,80.4418,87.3581,111.735,71.1979,151.739,41.4082,110.767,=AVERAGE(A126:J126)
150.694,116.906,73.3172,95.3192,81.1466,121.094,73.564,151.135,39.84,114.928,=AVERAGE(A127:J127)
157.786,117.535,72.0527,81.2372,96.9656,110.517,70.1676,149.933,49.2152,111.09,=AVERAGE(A128:J128)
151.285,128.635,72.4473,80.0964,87.0641,111.292,73.2165,165.559,38.8268,108.857,=AVERAGE(A129:J129)
157.986,120.034,82.4904,80.5463,81.6043,111.573,70.8766,152.479,38.1748,122.207,=AVERAGE(A130:J130)
153.332,126.716,73.376,81.2054,82.4578,125.391,78.0656,151.186,38.0748,109.707,=AVERAGE(A131:J131)
151.504,118.813,73.8117,80.9712,91.6008,112.51,84.9881,158.241,37.252,109.354,=AVERAGE(A132:J132)
150.28,116.261,80.1631,79.6209,80.8236,117.233,70.8764,163.094,36.3567,122.328,=AVERAGE(A133:J133)
151.78,118.655,74.4961,81.2703,96.8918,121.078,70.8758,155.981,36.9561,110.766,=AVERAGE(A134:J134)
151.93,116.821,75.9128,81.9733,89.0386,111.249,70.8605,164.136,44.5503,109.311,=AVERAGE(A135:J135)
156.718,130.478,73.4025,80.7248,82.7763,111.363,70.8838,152.547,40.4837,118.386,=AVERAGE(A136:J136)
166.509,117.599,75.8865,81.1334,88.7643,112.813,71.1248,159.492,37.3959,109.238,=AVERAGE(A137:J137)
151.532,120.441,74.6678,79.7071,90.6763,125.949,82.3242,151.194,35.3054,108.619,=AVERAGE(A138:J138)
153.106,120.77,78.3069,79.3326,93.9609,111.243,70.8663,149.18,38.1651,122.924,=AVERAGE(A139:J139)
160.935,120.82,72.3379,95.5327,86.9454,112.067,70.9852,149.253,39.5628,110.819,=AVERAGE(A140:J140)
161.103,118.979,82.179,83.0764,81.1917,111.909,84.4119,152.749,36.3381,108.437,=AVERAGE(A141:J141)
153.249,119.419,83.06,81.2075,80.3714,111.146,74.3171,156.893,46.6693,109.336,=AVERAGE(A142:J142)
159.736,121.713,73.502,80.945,80.8878,125.855,71.2421,151.714,35.5111,119.028,=AVERAGE(A143:J143)
152.091,122.208,72.3872,85.9294,79.996,111.71,85.8454,151.676,45.6662,109.804,=AVERAGE(A144:J144)
151.887,118.194,72.5632,82.6712,98.5342,113.041,70.984,151.001,43.2829,114.92,=AVERAGE(A145:J145)
152.716,118.876,89.1005,85.4566,82.5613,111.076,70.9509,152.976,35.6041,118.388,=AVERAGE(A146:J146)
152.968,119.953,83.7138,85.5006,81.6269,112.093,84.9511,152.213,36.9191,109.142,=AVERAGE(A147:J147)
152.636,124.071,74.9248,78.5913,87.6522,112.762,85.4434,151.376,42.1107,108.819,=AVERAGE(A148:J148)
163.586,119.316,73.788,86.7702,93.8569,111.899,71.7926,151.743,34.7487,113.182,=AVERAGE(A149:J149)
152.779,118.921,77.9528,79.3687,80.1708,112.022,85.2506,158.791,42.5671,109.665,=AVERAGE(A150:J150)
152.559,120.517,79.5522,78.8397,96.6831,114.195,71.603,160.451,34.3141,110.041,=AVERAGE(A151:J151)
153.167,119.162,87.5349,80.0968,81.4377,112.245,74.9216,151.205,42.5736,114.384,=AVERAGE(A152:J152)
152.225,123.926,73.8202,78.4278,89.6118,111.826,69.8079,162.819,34.1889,121.328,=AVERAGE(A153:J153)
160.075,125.872,73.531,79.0172,79.8828,112.357,80.6913,153.89,34.3425,120.578,=AVERAGE(A154:J154)
164.394,134.208,73.9017,84.4256,85.273,112.785,71.0229,153.767,33.5045,107.727,=AVERAGE(A155:J155)
153.94,130.763,80.2391,80.4487,80.9799,126.694,71.8569,153.265,33.5929,108.162,=AVERAGE(A156:J156)
153.711,133.898,74.5813,80.0302,86.0574,113.821,81.5449,153.328,34.3403,108.754,=AVERAGE(A157:J157)
153.957,130.709,75.178,77.9488,79.5679,115.229,77.1909,153.404,33.2537,122.955,=AVERAGE(A158:J158)
164.783,121.158,73.9452,91.5169,85.3125,113.319,70.6517,155.504,34.0134,110.518,=AVERAGE(A159:J159)
157.264,132.369,80.3041,77.5966,92.9192,112.645,70.5985,153.95,34.065,107.99,=AVERAGE(A160:J160)
154.566,121.585,80.6736,79.5855,79.6328,122.546,85.7952,152.693,35.9592,107.223,=AVERAGE(A161:J161)
164.313,121.447,80.0565,79.3381,79.7678,115.319,85.8398,153.676,33.8794,108.077,=AVERAGE(A162:J162)
164.801,136.034,74.3655,79.8988,79.441,114.079,77.3079,153.315,34.9982,106.898,=AVERAGE(A163:J163)
168.616,122.784,73.7387,80.0383,82.824,112.473,70.4277,153.137,41.2148,114.161,=AVERAGE(A164:J164)
154.23,121.599,76.7553,77.7066,85.8101,126.896,85.2405,153.464,32.7198,107.002,=AVERAGE(A165:J165)
153.783,126.554,79.8284,77.0733,92.8948,112.841,71.8781,153.305,34.7256,116,=AVERAGE(A166:J166)
159.983,122.461,83.4842,81.9016,79.6799,112.086,85.902,155.888,33.1686,106.356,=AVERAGE(A167:J167)
157.516,122.076,87.6842,78.6721,80.5915,122.362,71.404,160.021,32.7545,106.661,=AVERAGE(A168:J168)
154.126,121.937,74.5305,83.4275,79.5231,115.82,81.3235,155.765,33.0219,120.309,=AVERAGE(A169:J169)
154.328,122.771,74.1598,77.5761,78.8427,126.789,81.8548,158.959,32.7048,112.616,=AVERAGE(A170:J170)
154.168,128.384,75.6294,76.9398,81.8347,112.445,71.654,168.697,32.794,115.845,=AVERAGE(A171:J171)
154.461,122.289,75.3412,78.7639,93.346,121.791,70.4656,155.421,32.5642,115.496,=AVERAGE(A172:J172)
152.789,122.363,88.9024,75.8469,80.2679,122.531,74.2402,155.677,39.346,105.956,=AVERAGE(A173:J173)
